101.68.107.66 - - [12/May/2017:16:42:47 +0800] "GET /login HTTP/1.1" 302 923 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:43:52 +0800] "GET /login HTTP/1.1" 302 924 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:43:52 +0800] "GET /welcome?code=35b5ccc3869865266fe6&state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU HTTP/1.1" 200 1119 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:43:53 +0800] "POST /ghconnect?state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU HTTP/1.1" 200 878 "http://119.29.111.231/welcome?code=35b5ccc3869865266fe6&state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:44:00 +0800] "GET /home/ HTTP/1.1" 500 463 "http://119.29.111.231/welcome?code=35b5ccc3869865266fe6&state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:46:01 +0800] "POST /ghconnect?state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU HTTP/1.1" 500 463 "http://119.29.111.231/welcome?code=35b5ccc3869865266fe6&state=P0ERC8AYGOQKX1RXIUUXARIG1S4S20AU" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
172.82.166.210 - - [12/May/2017:16:46:03 +0800] "GET http://www.baidu.com/cache/global/img/gs.gif HTTP/1.1" 404 374 "-" "Mozilla"
101.68.107.66 - - [12/May/2017:16:46:05 +0800] "GET / HTTP/1.1" 200 2049 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:46:07 +0800] "GET /disconnect HTTP/1.1" 302 849 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:16:46:07 +0800] "GET /home/ HTTP/1.1" 200 2082 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
47.91.139.92 - - [12/May/2017:16:55:54 +0800] "GET http://www.vip.com HTTP/1.1" 200 8894 "-" "Proxy_check"
101.68.107.66 - - [12/May/2017:17:13:04 +0800] "GET /home/ HTTP/1.1" 200 2083 "http://119.29.111.231/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:13:06 +0800] "GET /login HTTP/1.1" 302 923 "http://119.29.111.231/home/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:13:10 +0800] "GET /welcome?code=bfdc86a85194a18288ba&state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39 HTTP/1.1" 200 1119 "http://119.29.111.231/home/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:13:10 +0800] "POST /ghconnect?state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39 HTTP/1.1" 200 878 "http://119.29.111.231/welcome?code=bfdc86a85194a18288ba&state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:13:17 +0800] "GET /home/ HTTP/1.1" 500 463 "http://119.29.111.231/welcome?code=bfdc86a85194a18288ba&state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:22:55 +0800] "POST /ghconnect?state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39 HTTP/1.1" 500 463 "http://119.29.111.231/welcome?code=bfdc86a85194a18288ba&state=5IHYQXLL7A4SCZF7435KT4K9BB47HE39" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:23:01 +0800] "GET /home HTTP/1.1" 301 520 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:23:01 +0800] "GET /home/ HTTP/1.1" 200 2048 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
101.68.107.66 - - [12/May/2017:17:23:03 +0800] "GET /disconnect HTTP/1.1" 302 847 "http://119.29.111.231/home/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
